prix_maj;prix_valeur;prix_nom
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T10:00:00+01:00;0.999;E85
;;
;;
;;
;;
2024-01-10T12:50:32+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T14:37:00+01:00;0.856;E85
;;
;;
;;
;;
;;
;;
2024-01-12T20:30:58+01:00;0.949;E85
2024-01-16T00:59:00+01:00;0.981;E85
;;
;;
;;
;;
;;
2023-12-13T21:05:04+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T11:18:08+01:00;0.912;E85
;;
;;
;;
;;
;;
;;
2024-01-02T13:22:01+01:00;0.879;E85
;;
;;
2024-01-10T12:39:21+01:00;0.899;E85
;;
;;
;;
2024-01-08T20:00:00+01:00;0.989;GPLc
;;
;;
;;
;;
2024-01-08T10:25:53+01:00;0.848;E85
;;
;;
2024-01-11T21:22:55+01:00;0.928;E85
;;
;;
;;
;;
2023-10-02T11:17:02+02:00;0.999;GPLc
;;
;;
;;
;;
;;
;;
2024-01-11T09:20:13+01:00;0.971;E85
;;
;;
;;
;;
;;
;;
2024-01-10T09:12:57+01:00;1.24;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-11T10:14:01+01:00;0.897;E85
2024-01-02T09:20:00+01:00;0.966;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T15:15:53+01:00;0.929;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.969;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-13T09:19:22+01:00;0.915;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-02T10:15:26+01:00;0.849;E85
2024-01-16T10:01:44+01:00;0.981;E85
;;
;;
;;
;;
;;
2024-01-16T08:51:00+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
2024-01-16T07:00:00+01:00;0.899;E85
;;
;;
;;
2023-11-24T10:09:28+01:00;0.935;GPLc
;;
;;
;;
;;
2024-01-15T07:03:03+01:00;0.92;GPLc
;;
2023-09-25T10:00:00+02:00;1.025;GPLc
;;
;;
2024-01-16T09:57:01+01:00;0.959;E85
;;
;;
;;
;;
;;
;;
;;
2023-07-28T08:00:00+02:00;1.154;GPLc
2024-01-16T09:49:21+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-08-09T18:11:34+02:00;0.989;GPLc
;;
;;
;;
;;
;;
;;
2024-01-05T17:19:50+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-11-22T20:46:06+01:00;0.999;GPLc
;;
;;
;;
;;
;;
;;
2024-01-12T11:06:21+01:00;0.868;E85
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-10-07T08:00:00+02:00;1.083;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T12:32:00+01:00;0.848;E85
;;
;;
;;
2023-12-09T19:58:00+01:00;0.995;GPLc
2023-03-03T17:45:00+01:00;1.099;GPLc
;;
;;
2024-01-15T01:01:00+01:00;0.899;E85
;;
2024-01-02T10:57:56+01:00;0.948;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T08:41:29+01:00;0.848;E85
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.979;GPLc
;;
2024-01-08T09:20:07+01:00;0.899;E85
2024-01-02T13:00:00+01:00;0.849;E85
;;
;;
;;
2023-11-15T10:00:00+01:00;1.099;GPLc
;;
;;
;;
;;
;;
2024-01-16T10:37:00+01:00;0.947;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T10:05:36+01:00;0.879;E85
;;
2024-01-15T20:31:00+01:00;1.024;GPLc
;;
;;
;;
;;
;;
;;
2023-08-03T15:35:00+02:00;1.149;GPLc
2024-01-09T10:19:36+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T08:30:00+01:00;0.848;E85
2024-01-12T12:32:09+01:00;0.99;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T10:43:29+01:00;0.953;GPLc
2024-01-05T10:51:22+01:00;0.919;E85
;;
;;
2024-01-16T08:05:00+01:00;0.879;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-11-13T17:34:50+01:00;0.909;GPLc
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
2023-12-27T10:34:25+01:00;0.975;GPLc
;;
;;
;;
;;
2023-12-04T10:25:49+01:00;0.949;GPLc
;;
;;
;;
;;
;;
;;
2023-12-07T14:35:00+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-05T09:15:28+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T15:00:00+01:00;1.081;GPLc
;;
;;
2024-01-12T20:41:17+01:00;0.92;GPLc
2024-01-04T21:15:00+01:00;0.919;E85
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;0.919;E85
;;
;;
;;
;;
2024-01-04T14:30:00+01:00;0.989;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-11-24T08:37:26+01:00;1.049;GPLc
;;
;;
2024-01-15T13:06:00+01:00;1.083;GPLc
;;
2024-01-08T17:09:27+01:00;0.899;E85
;;
;;
;;
2024-01-03T12:49:21+01:00;1.02;E85
;;
;;
;;
;;
;;
2024-01-05T08:47:05+01:00;0.919;E85
;;
2024-01-15T01:01:00+01:00;0.934;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T16:16:16+01:00;0.959;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T15:00:00+01:00;0.99;E85
;;
;;
;;
2024-01-05T04:01:00+01:00;0.919;E85
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.999;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-05T21:00:00+01:00;1.25;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-06T10:30:00+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T11:26:10+01:00;0.895;E85
;;
;;
2024-01-03T13:47:59+01:00;0.929;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-09T15:56:25+01:00;0.965;GPLc
;;
;;
;;
;;
2023-12-01T11:46:58+01:00;0.989;E85
;;
2024-01-11T10:40:54+01:00;0.979;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T01:01:00+01:00;1.149;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-13T00:55:00+01:00;0.848;E85
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
2024-01-03T10:19:44+01:00;0.965;GPLc
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
2024-01-02T14:38:07+01:00;0.984;GPLc
;;
;;
;;
;;
;;
;;
;;
2024-01-16T10:38:46+01:00;0.92;GPLc
;;
;;
;;
;;
;;
;;
2024-01-15T10:36:14+01:00;0.939;E85
;;
2024-01-12T07:40:21+01:00;0.969;E85
2024-01-15T20:31:00+01:00;0.899;E85
2024-01-15T01:01:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;1.034;GPLc
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-16T09:00:00+01:00;1.099;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T04:01:00+01:00;0.899;E85
;;
;;
;;
;;
2024-01-16T01:01:00+01:00;1.134;GPLc
2024-01-16T12:12:00+01:00;1.054;GPLc
;;
;;
;;
;;
2023-09-27T18:35:00+02:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.999;E85
2024-01-15T20:31:00+01:00;1.054;GPLc
;;
;;
;;
;;
2024-01-07T00:48:00+01:00;0.889;E85
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
2024-01-15T20:31:00+01:00;0.945;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-05T10:02:57+01:00;0.848;E85
2023-12-23T20:38:57+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-04T09:03:46+01:00;0.848;E85
2023-08-03T15:35:00+02:00;1.059;GPLc
;;
2024-01-04T07:00:00+01:00;1.004;E85
2024-01-13T04:02:00+01:00;0.899;E85
;;
;;
2024-01-15T20:31:00+01:00;1.054;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-09T09:42:22+01:00;0.848;E85
;;
2024-01-12T15:27:39+01:00;1.014;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.909;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-26T10:47:01+01:00;0.999;E85
;;
;;
2023-11-06T11:00:00+01:00;0.879;GPLc
;;
;;
2023-11-13T10:00:00+01:00;0.929;GPLc
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
2024-01-12T09:22:04+01:00;0.899;E85
2024-01-16T00:05:00+01:00;0.987;GPLc
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;GPLc
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
2024-01-15T12:17:57+01:00;1.777;E85
;;
;;
;;
;;
2023-08-25T12:37:59+02:00;0.935;GPLc
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
2024-01-15T20:31:00+01:00;1.029;GPLc
;;
;;
2024-01-02T10:00:13+01:00;0.849;E85
;;
;;
2024-01-05T08:00:57+01:00;0.919;E85
;;
2024-01-15T19:57:42+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T10:07:02+01:00;0.858;E85
;;
;;
;;
;;
;;
2024-01-16T10:24:49+01:00;0.949;GPLc
;;
;;
;;
;;
;;
;;
2024-01-11T11:18:32+01:00;0.969;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
2024-01-16T10:42:02+01:00;0.969;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T16:16:31+01:00;0.959;E85
;;
;;
;;
;;
;;
2024-01-09T09:30:00+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
2024-01-05T11:50:19+01:00;0.848;E85
;;
;;
;;
;;
2024-01-15T20:20:35+01:00;0.899;E85
;;
;;
;;
;;
2024-01-12T09:12:50+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-27T11:25:41+01:00;0.965;GPLc
;;
2023-12-26T09:19:03+01:00;0.929;E85
;;
;;
;;
2024-01-16T10:40:33+01:00;1.091;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-13T09:00:00+01:00;1.21;GPLc
;;
;;
2024-01-11T17:58:58+01:00;0.98;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T10:05:05+01:00;0.899;E85
2024-01-06T11:37:43+01:00;0.94;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T23:31:00+01:00;0.919;GPLc
2024-01-11T10:33:37+01:00;0.849;E85
;;
;;
;;
;;
2024-01-11T10:13:08+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
2024-01-15T20:00:00+01:00;0.889;E85
;;
;;
;;
2024-01-16T07:40:17+01:00;0.949;GPLc
2024-01-10T10:14:50+01:00;0.849;E85
;;
;;
2023-11-22T10:19:06+01:00;0.999;E85
2024-01-16T11:33:27+01:00;1.041;GPLc
;;
2024-01-02T11:25:13+01:00;0.849;E85
;;
;;
2024-01-16T10:37:00+01:00;0.852;E85
2024-01-16T10:40:00+01:00;0.929;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-05T08:09:53+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
2024-01-08T08:55:57+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-11-10T09:35:59+01:00;0.929;GPLc
2024-01-16T11:58:29+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T15:00:00+01:00;1.017;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-05T14:49:08+01:00;0.899;E85
;;
;;
;;
;;
;;
2024-01-10T16:46:23+01:00;0.93;E85
;;
;;
;;
;;
;;
;;
2023-07-09T15:00:00+02:00;0.999;GPLc
;;
2024-01-16T09:44:12+01:00;0.919;GPLc
;;
;;
2024-01-16T07:00:00+01:00;0.987;GPLc
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.979;GPLc
;;
;;
2024-01-15T11:26:18+01:00;0.949;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-08T06:49:59+01:00;0.848;E85
;;
;;
;;
;;
2023-10-02T18:45:00+02:00;1.149;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-10T10:09:21+01:00;0.849;E85
;;
2024-01-16T09:25:20+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
2023-08-03T10:10:06+02:00;1.36;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-02T12:49:47+01:00;1.05;E85
;;
;;
;;
2023-07-25T17:50:52+02:00;1.234;E85
;;
;;
;;
;;
2024-01-05T09:40:56+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
2024-01-11T20:33:28+01:00;0.899;E85
;;
;;
;;
2024-01-15T09:44:38+01:00;0.879;E85
2024-01-12T09:28:29+01:00;1.009;E85
;;
;;
;;
;;
2024-01-15T21:00:00+01:00;0.999;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T08:10:51+01:00;0.869;E85
;;
;;
2023-12-12T09:26:29+01:00;1.202;E85
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T19:43:39+01:00;0.919;E85
;;
;;
2024-01-15T01:01:00+01:00;0.899;E85
;;
2024-01-15T01:01:00+01:00;0.899;E85
;;
2024-01-08T15:08:39+01:00;0.99;E85
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
2024-01-15T20:31:00+01:00;0.949;GPLc
2024-01-03T10:00:00+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T10:17:50+01:00;0.989;GPLc
;;
2024-01-03T09:18:09+01:00;0.849;E85
2024-01-15T15:00:00+01:00;0.92;E85
;;
;;
;;
;;
;;
2024-01-16T08:55:21+01:00;0.908;GPLc
2024-01-08T19:52:28+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T08:00:00+01:00;0.873;E85
;;
2024-01-10T09:11:58+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-02T22:25:51+01:00;0.999;E85
;;
;;
2024-01-12T10:27:53+01:00;0.848;E85
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
2024-01-02T08:56:36+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
2024-01-14T01:01:00+01:00;0.919;E85
;;
2024-01-04T10:59:44+01:00;0.989;E85
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
2024-01-15T20:31:00+01:00;0.969;GPLc
;;
;;
;;
;;
;;
;;
2024-01-10T10:40:00+01:00;0.985;E85
2024-01-13T04:02:00+01:00;0.899;E85
2023-12-07T10:54:52+01:00;0.945;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
2023-12-23T20:00:00+01:00;1.035;GPLc
;;
;;
;;
2024-01-12T10:01:52+01:00;0.859;E85
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;0.919;GPLc
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-04T11:04:33+01:00;0.989;GPLc
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
2023-11-07T10:03:02+01:00;0.959;E85
;;
2023-10-13T02:01:00+02:00;0.914;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T01:01:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T08:17:46+01:00;0.92;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T12:52:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-16T09:27:19+01:00;0.869;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T09:04:15+01:00;0.879;E85
;;
2024-01-16T01:01:00+01:00;1.079;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T09:12:36+01:00;0.966;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.969;GPLc
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;1.054;GPLc
;;
;;
2024-01-15T20:31:00+01:00;1.034;GPLc
;;
;;
2023-01-20T10:09:35+01:00;0.948;GPLc
;;
;;
;;
;;
;;
;;
2024-01-15T10:04:46+01:00;0.93;E85
;;
;;
;;
;;
2023-12-01T10:59:49+01:00;1.019;GPLc
;;
;;
2024-01-15T15:00:00+01:00;1.083;GPLc
;;
;;
2024-01-15T07:08:09+01:00;0.972;E85
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T08:51:46+01:00;0.848;E85
;;
;;
;;
;;
2023-12-30T20:01:13+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T12:19:00+01:00;1.054;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-05T10:12:39+01:00;0.919;E85
;;
2024-01-15T20:31:00+01:00;1.034;GPLc
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
2024-01-16T12:18:06+01:00;0.899;E85
2024-01-16T09:15:00+01:00;0.848;E85
;;
;;
2023-07-25T10:30:00+02:00;0.957;GPLc
;;
;;
;;
;;
;;
;;
;;
2023-12-22T13:34:06+01:00;1.049;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;1.054;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;1.054;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-13T04:02:00+01:00;0.945;E85
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
2024-01-13T04:02:00+01:00;0.848;E85
2024-01-15T20:31:00+01:00;0.899;E85
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.969;GPLc
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T10:35:00+01:00;0.969;E85
2023-12-22T15:19:30+01:00;1.109;E85
;;
2024-01-15T10:03:42+01:00;0.938;E85
;;
;;
2023-12-07T08:25:59+01:00;0.965;GPLc
2024-01-11T09:14:57+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
2024-01-12T10:35:38+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T09:08:56+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
2024-01-11T07:50:15+01:00;0.848;E85
;;
2024-01-06T09:55:43+01:00;0.955;E85
;;
2023-07-03T11:44:18+02:00;0.969;GPLc
;;
;;
;;
2023-12-06T14:16:17+01:00;0.985;GPLc
;;
;;
;;
2024-01-16T13:12:22+01:00;0.929;E85
;;
;;
2023-12-12T16:38:29+01:00;0.995;E85
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
2023-12-11T12:50:12+01:00;1.087;E85
2023-12-05T13:37:23+01:00;0.999;E85
;;
;;
2024-01-16T12:56:33+01:00;0.999;E85
;;
2024-01-12T10:26:48+01:00;0.971;GPLc
2024-01-08T12:26:24+01:00;1.149;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T10:34:50+01:00;0.989;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;1.024;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-02T20:03:41+01:00;1.021;E85
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
2024-01-05T09:41:19+01:00;0.848;E85
2024-01-16T09:27:00+01:00;0.873;E85
;;
;;
;;
;;
2023-10-06T08:00:00+02:00;1.083;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T11:36:38+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-31T15:36:23+01:00;0.959;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-03T17:04:06+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T11:08:19+01:00;0.919;GPLc
;;
;;
2023-10-08T11:32:18+02:00;1.119;GPLc
;;
;;
;;
2023-10-30T15:49:55+01:00;0.999;GPLc
;;
;;
;;
;;
;;
;;
2024-01-04T11:07:49+01:00;0.848;E85
;;
2023-12-20T15:08:35+01:00;1.029;GPLc
;;
;;
;;
;;
;;
2024-01-08T08:52:52+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-02T18:53:23+01:00;0.848;E85
;;
;;
;;
2023-12-11T09:38:43+01:00;0.959;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T13:05:16+01:00;0.989;E85
2024-01-16T09:41:56+01:00;0.977;E85
;;
2023-09-23T10:50:52+02:00;1.089;E85
;;
;;
;;
;;
2024-01-15T10:00:00+01:00;0.988;GPLc
;;
;;
;;
;;
;;
;;
;;
2024-01-08T13:46:31+01:00;0.939;E85
2023-12-07T14:35:00+01:00;1.169;GPLc
;;
;;
2024-01-10T11:32:09+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-04T09:45:43+01:00;0.891;GPLc
;;
;;
;;
2024-01-15T10:06:16+01:00;0.959;E85
;;
;;
;;
;;
2024-01-16T10:37:00+01:00;0.888;E85
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
2023-12-21T08:16:08+01:00;0.899;E85
;;
2024-01-15T20:31:00+01:00;0.899;E85
2024-01-04T16:14:17+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
2024-01-15T19:59:28+01:00;0.919;E85
;;
;;
;;
2024-01-06T09:30:00+01:00;0.848;E85
;;
;;
2023-12-01T09:36:19+01:00;0.9;E85
;;
;;
;;
;;
;;
;;
;;
;;
2023-09-15T09:16:08+02:00;0.88;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-02T17:58:23+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
2023-11-10T10:40:18+01:00;0.978;E85
;;
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-11-01T09:30:36+01:00;0.99;GPLc
2022-06-30T12:02:29+02:00;1.25;GPLc
;;
;;
;;
;;
;;
