,prix_maj,prix_valeur,prix_nom
11211,2024-01-09 08:53:11+00:00,0.929,E85
11214,2024-01-02 10:31:27+00:00,0.849,E85
11218,2024-01-11 08:17:09+00:00,0.899,E85
11224,2023-11-10 06:00:00+00:00,1.083,GPLc
11226,2024-01-13 10:54:10+00:00,0.889,E85
11227,2024-01-15 08:23:45+00:00,0.989,E85
11229,2023-11-28 15:17:06+00:00,1.06,GPLc
11239,2024-01-16 13:26:00+00:00,0.956,E85
11240,2024-01-13 06:39:25+00:00,0.965,E85
11262,2024-01-10 08:13:44+00:00,0.889,E85
11264,2023-12-29 07:02:22+00:00,0.949,GPLc
11271,2023-12-22 16:24:10+00:00,1.056,E85
11275,2024-01-15 11:28:00+00:00,0.861,E85
11281,2024-01-16 08:07:38+00:00,0.849,E85
11293,2024-01-16 03:02:00+00:00,0.899,E85
11304,2024-01-09 09:21:09+00:00,1.065,GPLc
11311,2024-01-08 08:09:23+00:00,0.848,E85
11314,2024-01-15 08:40:52+00:00,0.924,E85
11332,2024-01-05 07:49:19+00:00,0.939,E85
11356,2024-01-05 10:50:17+00:00,0.968,E85
11361,2024-01-15 12:06:00+00:00,0.899,E85
11368,2024-01-15 19:31:00+00:00,1.054,GPLc
11374,2024-01-15 19:31:00+00:00,0.899,E85
11379,2024-01-16 00:26:00+00:00,0.917,GPLc
11394,2024-01-02 10:12:03+00:00,0.848,E85
11403,2024-01-15 18:35:08+00:00,0.848,E85
11408,2024-01-03 08:03:59+00:00,0.969,E85
11426,2024-01-15 21:00:00+00:00,1.149,GPLc
11429,2023-07-11 15:49:48+00:00,1.094,E85
11430,2023-12-30 08:04:28+00:00,1.09,E85
11432,2024-01-02 16:19:00+00:00,0.948,E85
11440,2024-01-15 21:00:00+00:00,0.959,GPLc
11453,2024-01-15 19:31:00+00:00,0.999,E85
11468,2024-01-08 14:29:59+00:00,0.999,E85
11475,2024-01-16 12:31:35+00:00,0.899,GPLc
11477,2024-01-02 17:40:20+00:00,0.848,E85
11489,2023-11-21 19:30:00+00:00,1.099,E85
11497,2024-01-05 11:45:25+00:00,0.849,E85
11501,2023-12-26 07:59:24+00:00,0.919,E85
11502,2023-10-20 07:44:53+00:00,0.899,GPLc
11510,2024-01-12 20:39:24+00:00,1.099,GPLc
11511,2023-06-30 08:49:08+00:00,1.05,GPLc
11513,2023-08-03 13:35:00+00:00,1.049,GPLc
11517,2024-01-16 08:07:28+00:00,0.849,E85
11520,2023-10-20 14:08:54+00:00,0.98,GPLc
11527,2023-07-28 06:00:00+00:00,1.154,GPLc
11534,2024-01-10 12:00:09+00:00,0.999,E85
11536,2024-01-04 08:10:51+00:00,0.899,E85
11539,2024-01-13 07:58:50+00:00,0.919,E85
11541,2024-01-15 09:00:00+00:00,0.999,E85
11542,2024-01-15 09:00:00+00:00,1.054,GPLc
11544,2024-01-09 23:58:00+00:00,1.06,GPLc
11546,2023-12-21 08:22:43+00:00,1.056,GPLc
11551,2023-11-29 11:18:45+00:00,0.989,GPLc
11560,2024-01-05 11:53:00+00:00,0.899,E85
11571,2024-01-08 08:37:29+00:00,0.949,E85
11580,2023-03-21 12:45:00+00:00,1.089,GPLc
11585,2024-01-16 04:19:05+00:00,0.848,E85
11604,2024-01-02 07:00:00+00:00,0.92,GPLc
11622,2023-10-28 08:56:49+00:00,0.999,GPLc
11626,2024-01-15 09:44:31+00:00,0.849,E85
11633,2024-01-15 14:58:57+00:00,0.919,E85
11650,2023-12-15 16:11:05+00:00,0.95,E85
11655,2023-11-14 08:30:00+00:00,0.984,GPLc
11657,2024-01-16 09:33:18+00:00,0.899,E85
11665,2024-01-11 08:30:00+00:00,0.879,GPLc
11679,2024-01-03 10:22:19+00:00,0.848,E85
11684,2024-01-03 13:18:23+00:00,0.979,E85
11693,2023-12-12 20:00:00+00:00,0.999,GPLc
11705,2024-01-16 09:36:28+00:00,1.053,GPLc
11709,2024-01-08 10:06:24+00:00,0.848,E85
11712,2024-01-15 19:31:00+00:00,0.899,E85
11714,2023-10-09 08:50:02+00:00,1.16,E85
11721,2024-01-15 23:50:00+00:00,0.981,E85
11739,2024-01-15 20:50:00+00:00,0.919,E85
11743,2024-01-10 19:03:01+00:00,0.88,GPLc
11744,2024-01-15 19:31:00+00:00,1.024,GPLc
11745,2024-01-04 19:09:56+00:00,0.919,E85
11748,2024-01-15 19:31:00+00:00,0.899,E85
11752,2024-01-16 09:30:00+00:00,1.057,GPLc
11754,2024-01-05 07:15:00+00:00,0.92,GPLc
11770,2023-10-13 08:54:05+00:00,0.918,GPLc
11771,2023-11-02 10:08:38+00:00,1.039,GPLc
11774,2024-01-15 00:01:00+00:00,0.899,E85
11778,2023-07-22 09:59:07+00:00,1.039,GPLc
11780,2024-01-15 00:01:00+00:00,0.899,E85
11782,2024-01-15 00:01:00+00:00,0.899,E85
11785,2024-01-05 09:00:00+00:00,0.848,E85
11793,2023-12-04 10:32:49+00:00,0.95,E85
11802,2024-01-15 19:27:26+00:00,0.949,E85
11807,2024-01-15 19:31:00+00:00,0.919,E85
11810,2024-01-02 08:25:10+00:00,0.949,E85
11816,2024-01-16 08:31:55+00:00,0.848,E85
11826,2024-01-16 07:18:47+00:00,0.848,E85
11827,2023-12-22 08:34:21+00:00,0.969,E85
11832,2024-01-11 15:55:39+00:00,0.848,E85
11840,2024-01-16 00:01:00+00:00,1.194,E85
11853,2024-01-13 08:25:14+00:00,0.959,GPLc
11871,2023-10-17 09:26:51+00:00,0.999,GPLc
11874,2024-01-16 01:00:00+00:00,0.919,E85
11877,2024-01-15 19:31:00+00:00,0.899,E85
11885,2024-01-15 00:01:00+00:00,0.919,E85
11887,2024-01-13 07:19:00+00:00,0.939,GPLc
11893,2023-08-21 15:12:36+00:00,0.997,GPLc
11902,2024-01-16 13:40:00+00:00,0.966,E85
11913,2024-01-05 07:55:27+00:00,0.92,GPLc
11927,2024-01-15 19:31:00+00:00,0.899,E85
11940,2024-01-08 21:49:48+00:00,0.999,E85
11949,2024-01-15 09:13:10+00:00,0.936,E85
11950,2024-01-16 05:30:00+00:00,0.899,E85
11953,2023-12-29 19:38:17+00:00,0.949,E85
11962,2024-01-15 19:31:00+00:00,0.899,E85
11982,2024-01-16 05:27:42+00:00,1.019,GPLc
11983,2024-01-13 03:03:00+00:00,0.899,E85
11985,2024-01-15 19:31:00+00:00,0.899,E85
11988,2024-01-16 11:07:00+00:00,0.985,GPLc
11992,2024-01-15 19:31:00+00:00,0.919,E85
11994,2024-01-11 03:01:00+00:00,0.899,E85
12011,2023-12-04 14:30:59+00:00,0.949,E85
12015,2024-01-16 13:37:00+00:00,0.997,GPLc
12017,2023-05-23 12:25:00+00:00,1.429,GPLc
12033,2024-01-02 07:03:23+00:00,0.848,E85
12034,2023-12-20 09:20:16+00:00,0.924,E85
12052,2023-10-12 06:27:00+00:00,0.987,GPLc
12056,2024-01-16 08:43:11+00:00,0.849,E85
12073,2024-01-04 10:00:00+00:00,0.899,E85
12075,2024-01-15 19:31:00+00:00,0.899,E85
12081,2024-01-15 19:31:00+00:00,0.899,E85
12096,2023-12-29 14:59:27+00:00,1.038,E85
12097,2024-01-15 07:15:01+00:00,0.929,E85
12106,2024-01-15 19:31:00+00:00,0.919,E85
12110,2024-01-15 19:31:00+00:00,1.054,GPLc
12112,2024-01-03 07:45:00+00:00,0.848,E85
12120,2024-01-15 23:50:00+00:00,0.981,E85
12121,2024-01-15 09:00:00+00:00,1.054,GPLc
12126,2024-01-15 00:01:00+00:00,0.899,E85
12131,2024-01-02 09:28:16+00:00,0.849,E85
12132,2023-12-30 07:13:36+00:00,0.899,E85
12149,2023-04-27 12:10:29+00:00,1.139,GPLc
12152,2023-12-15 08:54:13+00:00,0.999,E85
12159,2023-11-23 13:55:22+00:00,0.981,GPLc
12178,2024-01-15 19:48:57+00:00,0.919,E85
12180,2024-01-15 00:01:00+00:00,0.899,E85
12194,2024-01-05 08:17:18+00:00,0.848,E85
12197,2024-01-15 19:31:00+00:00,0.899,E85
12199,2024-01-15 19:31:00+00:00,0.899,E85
12213,2024-01-16 00:36:00+00:00,0.954,E85
12218,2024-01-15 08:32:35+00:00,0.989,E85
12219,2023-10-14 11:37:46+00:00,1.015,GPLc
12222,2024-01-05 10:20:44+00:00,0.848,E85
12225,2024-01-15 19:31:00+00:00,0.894,GPLc
12234,2024-01-09 09:53:20+00:00,0.959,E85
12237,2024-01-11 08:07:32+00:00,0.848,E85
12238,2024-01-15 19:31:00+00:00,0.899,E85
12267,2023-03-16 12:25:00+00:00,1.059,GPLc
12268,2023-09-26 14:06:05+00:00,0.928,GPLc
12271,2024-01-09 10:20:41+00:00,0.909,E85
12277,2024-01-16 08:41:25+00:00,0.919,E85
12279,2024-01-15 09:00:00+00:00,1.054,GPLc
12283,2023-12-26 18:06:47+00:00,0.899,E85
12286,2024-01-16 06:00:00+00:00,1.109,E85
12319,2024-01-05 07:20:08+00:00,0.919,E85
12326,2024-01-11 09:16:47+00:00,0.895,E85
12327,2024-01-16 01:36:27+00:00,1.11,GPLc
12330,2023-11-17 09:18:14+00:00,0.959,E85
12332,2024-01-10 10:45:00+00:00,0.899,E85
12346,2024-01-08 08:56:56+00:00,0.848,E85
12354,2024-01-08 13:02:15+00:00,0.848,E85
12355,2024-01-16 10:31:00+00:00,0.869,E85
12359,2024-01-16 10:40:11+00:00,0.859,E85
12374,2023-12-05 11:20:43+00:00,0.929,GPLc
12378,2024-01-16 08:27:00+00:00,0.848,E85
12382,2024-01-15 19:31:00+00:00,0.929,GPLc
12388,2024-01-02 20:37:38+00:00,0.849,E85
12390,2024-01-15 08:20:00+00:00,0.939,E85
12404,2024-01-13 03:02:00+00:00,0.899,E85
12414,2024-01-11 08:30:00+00:00,0.848,E85
12420,2024-01-16 07:56:55+00:00,0.919,E85
12423,2024-01-16 07:57:35+00:00,0.943,E85
12425,2024-01-08 12:53:28+00:00,0.848,E85
12437,2024-01-16 08:06:11+00:00,0.919,E85
12472,2024-01-15 00:01:00+00:00,0.899,E85
12474,2024-01-12 15:21:43+00:00,0.939,GPLc
12476,2023-12-30 09:48:47+00:00,0.899,E85
12479,2024-01-16 05:00:00+00:00,1.149,GPLc
12492,2023-12-29 11:55:07+00:00,0.981,E85
12496,2023-12-29 08:30:43+00:00,0.926,E85
12498,2023-09-19 16:31:25+00:00,1.159,GPLc
12501,2024-01-16 10:00:00+00:00,0.899,E85
12503,2023-07-07 08:54:31+00:00,1.189,E85
12505,2024-01-15 19:31:00+00:00,0.899,E85
12509,2023-12-11 08:37:54+00:00,0.959,GPLc
12510,2024-01-15 07:15:00+00:00,0.869,E85
12514,2024-01-15 19:31:00+00:00,0.899,E85
12516,2023-12-22 13:04:42+00:00,0.999,E85
12534,2024-01-03 11:04:22+00:00,0.848,E85
12535,2024-01-14 22:36:00+00:00,0.953,E85
12541,2024-01-16 07:18:57+00:00,0.848,E85
12543,2024-01-12 10:03:14+00:00,0.899,E85
12550,2024-01-03 08:23:51+00:00,0.89,E85
12556,2024-01-16 07:51:00+00:00,0.942,E85
12562,2024-01-13 20:00:00+00:00,0.999,E85
12567,2024-01-05 08:39:04+00:00,0.849,E85
12568,2024-01-15 08:10:11+00:00,0.849,E85
12571,2024-01-10 11:37:51+00:00,0.848,E85
12573,2024-01-15 22:36:00+00:00,0.952,E85
12576,2024-01-12 15:11:16+00:00,0.849,E85
12619,2024-01-15 19:31:00+00:00,0.919,E85
12629,2023-12-15 09:33:35+00:00,0.959,E85
12631,2023-07-18 11:05:00+00:00,0.999,E85
12634,2024-01-16 09:37:00+00:00,0.847,E85
12640,2023-09-26 13:20:05+00:00,1.2,GPLc
12642,2023-11-10 15:47:43+00:00,0.999,E85
12645,2024-01-15 00:01:00+00:00,0.899,E85
12648,2024-01-10 18:58:08+00:00,0.848,E85
12658,2024-01-15 14:06:02+00:00,0.849,E85
12663,2023-11-08 16:12:45+00:00,0.939,E85
12679,2023-11-17 12:41:11+00:00,0.979,E85
12690,2024-01-15 22:15:00+00:00,0.986,GPLc
12695,2023-12-20 10:50:21+00:00,1.056,E85
12699,2024-01-16 11:11:00+00:00,1.054,GPLc
12702,2024-01-05 10:05:23+00:00,0.928,GPLc
12712,2024-01-16 07:05:01+00:00,0.959,GPLc
12716,2024-01-09 08:26:22+00:00,1.0,E85
12731,2024-01-15 19:31:00+00:00,0.969,GPLc
12737,2024-01-05 06:40:33+00:00,0.908,E85
12739,2024-01-15 14:00:00+00:00,0.93,E85
12740,2024-01-10 16:47:07+00:00,1.079,GPLc
12749,2023-12-31 19:30:00+00:00,0.959,E85
12752,2024-01-05 10:42:52+00:00,0.848,E85
12759,2024-01-02 11:44:39+00:00,0.848,E85
12770,2024-01-02 15:56:09+00:00,0.848,E85
12773,2024-01-16 13:37:00+00:00,0.951,E85
12774,2024-01-12 09:53:31+00:00,0.999,E85
12776,2023-12-23 19:00:00+00:00,0.999,GPLc
12783,2024-01-13 12:00:00+00:00,0.849,E85
12785,2023-10-18 13:30:00+00:00,1.149,GPLc
12790,2024-01-15 07:52:40+00:00,0.899,E85
12798,2024-01-09 08:19:05+00:00,0.848,E85
12802,2023-08-03 13:35:00+00:00,1.149,GPLc
12806,2024-01-15 00:01:00+00:00,0.919,E85
12824,2024-01-05 12:30:00+00:00,0.949,E85
12830,2023-12-21 17:49:26+00:00,0.99,GPLc
12831,2024-01-12 06:51:35+00:00,1.32,GPLc
12838,2023-06-17 07:07:40+00:00,1.099,E85
12846,2024-01-15 19:31:00+00:00,0.929,GPLc
12855,2024-01-02 07:42:18+00:00,0.92,GPLc
12861,2023-12-06 22:45:37+00:00,0.981,E85
12866,2024-01-15 00:01:00+00:00,0.899,E85
12874,2024-01-12 18:55:18+00:00,0.987,GPLc
12877,2024-01-16 11:18:58+00:00,0.848,E85
12878,2024-01-02 00:00:00+00:00,0.97,GPLc
12879,2024-01-16 08:31:43+00:00,0.849,E85
12884,2024-01-16 10:34:00+00:00,0.859,E85
12903,2024-01-11 00:01:00+00:00,0.899,E85
12908,2024-01-15 08:12:00+00:00,1.009,GPLc
12917,2024-01-11 12:31:31+00:00,0.879,E85
12921,2024-01-16 09:17:09+00:00,0.849,E85
12925,2024-01-13 00:00:00+00:00,0.899,E85
12934,2024-01-16 13:37:00+00:00,0.848,E85
12938,2023-12-01 10:38:08+00:00,0.989,E85
12939,2024-01-15 19:31:00+00:00,0.899,E85
12940,2024-01-16 07:45:52+00:00,0.909,E85
12942,2024-01-15 19:05:16+00:00,0.919,E85
12945,2024-01-15 00:01:00+00:00,0.969,GPLc
12955,2024-01-05 06:30:00+00:00,0.899,E85
12958,2024-01-08 11:50:28+00:00,0.849,E85
12970,2023-12-11 10:32:20+00:00,0.999,E85
12972,2024-01-16 09:28:38+00:00,0.849,E85
12991,2024-01-16 08:07:17+00:00,0.909,E85
12996,2024-01-13 09:17:18+00:00,0.969,GPLc
12999,2023-07-26 00:01:00+00:00,0.89,GPLc
13003,2024-01-16 05:30:00+00:00,1.083,GPLc
13007,2024-01-05 08:00:22+00:00,0.929,E85
13013,2024-01-09 00:26:00+00:00,0.962,E85
13018,2024-01-15 00:01:00+00:00,0.899,E85
13020,2024-01-15 08:51:09+00:00,0.848,E85
13030,2024-01-16 13:40:00+00:00,1.048,GPLc
13031,2023-12-14 11:48:27+00:00,1.098,E85
13036,2024-01-16 09:18:22+00:00,0.899,E85
13040,2024-01-15 19:31:00+00:00,0.919,E85
13044,2024-01-15 19:31:00+00:00,0.919,E85
13067,2024-01-04 07:34:01+00:00,0.848,E85
13085,2024-01-16 09:30:00+00:00,1.408,GPLc
13087,2024-01-15 08:36:19+00:00,0.899,E85
13089,2024-01-15 19:31:00+00:00,0.899,E85
13091,2024-01-08 08:25:24+00:00,0.849,E85
13092,2024-01-16 08:43:15+00:00,0.929,GPLc
13105,2024-01-15 00:01:00+00:00,0.919,E85
13106,2024-01-15 00:01:00+00:00,0.899,E85
13109,2024-01-15 00:01:00+00:00,0.899,E85
13111,2024-01-16 00:01:00+00:00,1.149,GPLc
13150,2024-01-05 14:04:21+00:00,0.849,E85
13164,2024-01-15 19:31:00+00:00,0.964,GPLc
13184,2024-01-05 12:43:28+00:00,0.899,E85
13212,2024-01-16 09:33:00+00:00,0.899,E85
13219,2024-01-03 11:35:53+00:00,0.849,E85
13228,2024-01-13 08:00:00+00:00,1.21,GPLc
13233,2024-01-15 19:31:00+00:00,0.899,E85
13244,2023-12-29 11:47:57+00:00,0.993,GPLc
13258,2024-01-15 19:31:00+00:00,0.919,E85
13265,2024-01-15 19:31:00+00:00,0.919,E85
13266,2024-01-15 19:31:00+00:00,0.919,E85
13288,2024-01-12 09:30:27+00:00,0.848,E85
13289,2024-01-09 11:18:24+00:00,0.949,E85
13290,2024-01-15 08:21:35+00:00,0.879,E85
13294,2024-01-15 19:31:00+00:00,0.919,E85
13296,2024-01-06 09:19:04+00:00,0.848,E85
13300,2024-01-05 11:45:40+00:00,0.849,E85
13301,2024-01-15 19:31:00+00:00,0.999,E85
13304,2024-01-12 06:35:50+00:00,0.849,E85
13316,2024-01-13 10:29:02+00:00,0.994,E85
13321,2024-01-16 09:30:00+00:00,1.168,GPLc
13338,2024-01-16 09:02:57+00:00,0.848,E85
13339,2024-01-09 15:58:14+00:00,1.099,E85
13340,2023-10-06 06:00:00+00:00,1.083,GPLc
13345,2024-01-02 08:00:11+00:00,0.849,E85
13347,2024-01-12 09:04:58+00:00,0.849,E85
13357,2024-01-16 08:27:00+00:00,0.929,GPLc
13369,2024-01-15 00:01:00+00:00,0.899,E85
13375,2023-12-22 10:07:02+00:00,0.945,GPLc
13384,2024-01-16 13:37:00+00:00,0.879,E85
13391,2024-01-11 09:19:12+00:00,0.899,E85
13396,2024-01-10 09:28:18+00:00,0.999,E85
13402,2024-01-15 10:43:21+00:00,1.049,E85
13409,2024-01-16 08:30:00+00:00,0.869,E85
13420,2024-01-09 08:29:51+00:00,1.0,E85
13422,2024-01-02 14:52:23+00:00,0.99,E85
13431,2023-12-07 08:51:05+00:00,0.989,E85
13439,2024-01-08 09:10:00+00:00,0.891,E85
13442,2024-01-15 08:02:50+00:00,0.964,E85
13454,2024-01-05 07:31:38+00:00,0.898,E85
13457,2024-01-16 10:33:27+00:00,0.999,E85
13462,2024-01-12 08:40:19+00:00,0.848,E85
13471,2024-01-12 10:40:59+00:00,0.899,E85
13482,2024-01-16 08:30:00+00:00,0.898,E85
13493,2024-01-15 09:00:00+00:00,0.999,E85
13494,2024-01-15 09:00:00+00:00,1.054,GPLc
13499,2023-12-29 07:00:00+00:00,0.899,E85
13514,2024-01-15 19:31:00+00:00,0.899,E85
13522,2024-01-16 12:05:02+00:00,0.899,E85
13539,2024-01-15 12:06:00+00:00,1.054,GPLc
13543,2024-01-13 03:03:00+00:00,0.919,E85
13548,2023-12-13 07:52:00+00:00,0.949,E85
13552,2024-01-04 19:43:15+00:00,0.919,E85
13564,2023-10-02 17:38:40+00:00,0.928,GPLc
13566,2024-01-16 08:48:03+00:00,0.919,E85
13567,2024-01-08 07:55:29+00:00,0.848,E85
13572,2024-01-16 08:09:16+00:00,0.889,E85
13588,2024-01-13 19:03:13+00:00,0.889,E85
13590,2024-01-05 09:40:20+00:00,0.869,E85
13598,2024-01-12 11:11:58+00:00,0.848,E85
13602,2024-01-16 00:01:00+00:00,1.099,GPLc
13609,2024-01-15 10:16:00+00:00,0.954,E85
13625,2024-01-14 22:36:00+00:00,0.89,GPLc
13631,2024-01-15 19:31:00+00:00,0.999,E85
13656,2024-01-15 09:28:47+00:00,0.936,E85
13661,2024-01-15 07:50:39+00:00,0.848,E85
13666,2024-01-15 19:31:00+00:00,0.899,E85
13673,2024-01-11 09:28:15+00:00,0.849,E85
13683,2024-01-15 19:31:00+00:00,0.969,GPLc
13684,2024-01-15 11:32:00+00:00,0.969,GPLc
13691,2024-01-15 14:00:00+00:00,0.96,E85
13701,2024-01-08 08:02:56+00:00,0.848,E85
13704,2023-12-27 10:16:01+00:00,0.969,E85
13718,2024-01-13 19:00:00+00:00,0.897,E85
13724,2024-01-09 07:34:10+00:00,0.848,E85
13747,2023-12-21 17:03:19+00:00,1.254,E85
13754,2023-08-17 10:16:50+00:00,1.183,E85
13760,2024-01-09 08:36:12+00:00,0.908,E85
13767,2024-01-03 10:52:22+00:00,0.848,E85
13776,2024-01-15 19:31:00+00:00,0.919,E85
13780,2024-01-15 19:31:00+00:00,0.899,E85
13782,2023-12-26 09:33:48+00:00,0.929,GPLc
13783,2024-01-14 10:03:04+00:00,0.938,E85
13791,2024-01-15 10:05:48+00:00,0.929,E85
13795,2024-01-08 11:29:23+00:00,0.849,E85
13803,2023-12-19 10:13:15+00:00,1.083,GPLc
13808,2024-01-15 19:31:00+00:00,0.999,E85
13810,2024-01-15 19:31:00+00:00,0.899,E85
13819,2024-01-16 09:30:00+00:00,1.408,GPLc
13826,2024-01-15 19:31:00+00:00,1.054,GPLc
13829,2024-01-15 11:40:37+00:00,0.849,E85
13842,2024-01-15 19:31:00+00:00,0.999,E85
13844,2024-01-15 20:17:26+00:00,0.969,E85
13847,2024-01-15 09:00:00+00:00,1.054,GPLc
13860,2024-01-16 09:18:29+00:00,0.949,E85
13863,2024-01-16 10:31:00+00:00,0.866,E85
13867,2024-01-02 14:45:55+00:00,0.848,E85
13868,2024-01-15 22:36:00+00:00,0.921,GPLc
13874,2024-01-16 12:00:00+00:00,1.089,GPLc
13884,2024-01-13 08:54:18+00:00,0.943,E85
13907,2024-01-15 19:31:00+00:00,0.899,E85
13912,2023-11-22 07:59:44+00:00,1.169,E85
13923,2024-01-01 23:59:00+00:00,0.969,GPLc
13934,2024-01-05 08:00:00+00:00,0.919,E85
13936,2024-01-13 00:01:00+00:00,0.987,GPLc
13939,2024-01-16 07:51:00+00:00,0.919,GPLc
13947,2024-01-05 08:24:56+00:00,0.965,GPLc
13968,2024-01-16 08:00:00+00:00,0.959,E85
13970,2023-12-17 09:09:34+00:00,1.049,GPLc
13975,2024-01-15 19:31:00+00:00,0.919,E85
13977,2024-01-16 09:11:31+00:00,0.969,GPLc
13987,2024-01-16 08:27:00+00:00,0.899,E85
13988,2024-01-16 10:40:00+00:00,0.947,E85
13993,2024-01-12 04:58:04+00:00,0.848,E85
14003,2024-01-14 13:25:08+00:00,0.997,GPLc
14010,2023-07-04 14:28:29+00:00,0.959,GPLc
14011,2024-01-13 01:02:00+00:00,0.981,E85
14015,2024-01-09 12:29:49+00:00,0.848,E85
14016,2024-01-15 19:31:00+00:00,0.999,E85
14027,2023-10-12 09:34:21+00:00,0.989,GPLc
14029,2024-01-03 09:49:05+00:00,0.889,E85
14032,2024-01-04 18:49:42+00:00,0.919,E85
14038,2023-12-26 09:03:47+00:00,0.899,E85
14061,2024-01-16 08:17:58+00:00,0.848,E85
14068,2024-01-15 19:31:00+00:00,0.899,E85
14069,2023-12-22 14:41:50+00:00,0.894,E85
14083,2024-01-15 19:31:00+00:00,0.899,E85
14085,2024-01-07 07:33:30+00:00,1.02,E85
14087,2024-01-15 19:31:00+00:00,0.899,E85
14091,2024-01-08 09:53:53+00:00,0.899,E85
14100,2024-01-02 03:31:39+00:00,0.948,E85
14112,2024-01-15 19:31:00+00:00,0.899,E85
14124,2024-01-02 18:33:53+00:00,0.929,E85
14133,2024-01-15 00:01:00+00:00,0.919,E85
14148,2024-01-06 18:50:26+00:00,0.946,GPLc
14151,2024-01-15 07:32:25+00:00,0.909,E85
14152,2024-01-06 20:00:00+00:00,1.224,E85
14157,2024-01-15 19:31:00+00:00,0.999,E85
14160,2024-01-06 08:28:26+00:00,0.949,E85
14161,2024-01-15 19:31:00+00:00,0.899,E85
14179,2024-01-15 12:06:00+00:00,1.054,GPLc
14184,2023-12-26 08:38:20+00:00,0.915,E85
14187,2023-12-30 07:37:17+00:00,0.989,E85
14188,2024-01-03 20:09:00+00:00,0.929,GPLc
14192,2023-12-11 08:30:00+00:00,0.999,GPLc
14198,2024-01-15 19:31:00+00:00,0.919,E85
14201,2024-01-13 03:02:00+00:00,0.899,E85
14204,2024-01-06 12:28:16+00:00,0.969,E85
14212,2024-01-15 19:31:00+00:00,0.899,E85
14214,2024-01-02 12:00:00+00:00,0.849,E85
14227,2024-01-13 19:00:00+00:00,0.898,E85
14228,2024-01-11 09:28:07+00:00,0.848,E85
14231,2024-01-16 07:00:00+00:00,1.149,GPLc
14236,2023-05-01 19:32:13+00:00,0.999,GPLc
14237,2024-01-15 19:31:00+00:00,0.899,E85
14243,2024-01-16 08:00:00+00:00,0.894,E85
14267,2024-01-15 00:01:00+00:00,0.939,GPLc
14270,2024-01-15 19:31:00+00:00,0.919,E85
14281,2024-01-04 14:00:30+00:00,0.949,E85
14284,2024-01-15 19:31:00+00:00,0.919,E85
14285,2024-01-04 09:03:36+00:00,0.988,E85
14294,2024-01-12 19:20:29+00:00,0.919,E85
14296,2024-01-15 19:31:00+00:00,0.919,E85
14298,2024-01-15 08:15:00+00:00,1.0,GPLc
14308,2024-01-15 00:01:00+00:00,0.919,E85
14315,2024-01-15 15:16:41+00:00,0.979,E85
14323,2023-12-02 19:31:00+00:00,0.959,E85
14327,2024-01-14 06:58:46+00:00,0.849,E85
14332,2023-12-01 09:21:47+00:00,1.229,E85
14334,2024-01-04 11:45:15+00:00,0.849,E85
14343,2024-01-12 10:50:59+00:00,0.999,E85
14356,2024-01-15 16:17:06+00:00,0.919,E85
14365,2023-12-06 19:30:00+00:00,0.981,E85
14366,2023-10-12 11:42:12+00:00,1.104,GPLc
14368,2024-01-16 08:28:24+00:00,0.869,E85
14378,2024-01-08 09:55:03+00:00,0.979,E85
14383,2024-01-15 19:31:00+00:00,0.919,E85
14391,2024-01-15 23:50:00+00:00,0.981,E85
14402,2024-01-16 10:34:00+00:00,0.999,GPLc
14408,2024-01-15 09:27:05+00:00,0.848,E85
14412,2023-12-29 11:22:08+00:00,1.037,GPLc
14414,2024-01-12 10:54:17+00:00,0.848,E85
14429,2024-01-11 09:03:28+00:00,0.848,E85
14430,2024-01-15 00:01:00+00:00,0.899,E85
14434,2024-01-16 07:51:00+00:00,0.956,E85
14435,2024-01-11 13:37:24+00:00,0.965,E85
14440,2024-01-08 11:43:58+00:00,0.848,E85
14444,2024-01-15 00:01:00+00:00,0.899,E85
14446,2023-11-30 18:50:52+00:00,0.989,GPLc
14451,2024-01-16 07:42:11+00:00,0.848,E85
14452,2023-12-01 08:06:27+00:00,1.29,E85
14461,2024-01-09 09:17:34+00:00,0.849,E85
14469,2023-12-22 08:19:32+00:00,0.999,GPLc
14470,2024-01-13 10:14:55+00:00,0.899,E85
14472,2023-12-09 10:43:47+00:00,0.945,E85
14479,2024-01-15 21:00:00+00:00,0.969,GPLc
14487,2024-01-09 09:13:04+00:00,0.849,E85
14508,2023-12-21 13:56:23+00:00,1.069,E85
14509,2023-09-25 09:29:50+00:00,1.209,E85
14514,2023-12-12 13:18:38+00:00,1.13,E85
14520,2024-01-13 12:22:40+00:00,0.919,E85
14524,2023-12-23 19:30:00+00:00,0.899,GPLc
14533,2023-12-22 16:15:33+00:00,1.081,E85
14539,2024-01-16 06:57:40+00:00,0.949,E85
14545,2023-08-30 08:31:00+00:00,0.959,GPLc
14561,2024-01-15 08:38:04+00:00,0.909,E85
14574,2024-01-13 09:16:47+00:00,0.919,E85
14578,2024-01-16 07:59:36+00:00,0.848,E85
14582,2024-01-11 13:27:51+00:00,0.899,E85
14587,2024-01-15 19:31:00+00:00,0.899,E85
14594,2023-10-02 11:20:34+00:00,1.09,E85
14601,2024-01-09 12:13:38+00:00,0.92,E85
14607,2024-01-09 09:20:47+00:00,0.848,E85
14610,2024-01-15 05:52:35+00:00,0.959,E85
14619,2023-11-21 09:05:00+00:00,1.099,GPLc
14634,2023-12-21 13:05:00+00:00,1.079,GPLc
